EnsemblID	Symbol	RA_1	RA_2	RA_3	TGFb_1	TGFb_2	TGFb_3	RA_TGFb_1	RA_TGFb_2	RA_TGFb_3	WT_1	WT_2	WT_3
ENSMUSG00000070420	Zscan25	456	538	383	441	468	469	372	716	564	508	487	621
ENSMUSG00000104682	RP23-60E24.3	16	5	8	14	11	19	7	25	20	11	7	23
ENSMUSG00000070419	Cyp3a57	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104644	RP24-443E20.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105764	RP24-443E20.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038656	Cyp3a16	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105270	RP24-127J3.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000075552	Cyp3a41b	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106033	RP23-379D24.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105474	RP23-379D24.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106040	RP24-443E20.4	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000075551	Cyp3a41a	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105661	RP23-102C14.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000054417	Cyp3a44	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106473	RP23-102C14.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000056035	Cyp3a11	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105405	RP23-161K8.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104805	RP23-161K8.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105394	RP23-161K8.3	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029630	Cyp3a25	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104895	RP23-53G23.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104636	RP23-53G23.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105390	RP23-53G23.3	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061292	Cyp3a59	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104752	RP23-441I24.9	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096798	Gm6309	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095040	1700001J03Rik	1	2	3	1	11	10	5	10	12	2	4	10
ENSMUSG00000106547	RP23-441I24.5	5	8	15	22	23	13	20	40	34	25	17	23
ENSMUSG00000105542	RP23-441I24.4	1	1	3	1	3	0	2	5	1	1	2	5
ENSMUSG00000105636	RP23-441I24.3	2	3	3	7	4	7	8	7	6	6	5	10
ENSMUSG00000029634	Rnf6	1383	1649	1342	1780	1769	1661	1417	2321	1969	1586	1911	2072
ENSMUSG00000029635	Cdk8	1349	1611	1429	1472	1560	1449	1368	2015	1779	1627	1504	1951
ENSMUSG00000080957	Gm15739	1	0	1	3	1	1	0	0	1	3	0	3
ENSMUSG00000029636	Wasf3	0	1	0	0	1	0	0	0	1	0	0	0
ENSMUSG00000096344	Gm6408	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096527	Gm6370	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079093	4930449I24Rik	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041505	Gm3402	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079091	Gm3404	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096664	Gm3409	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095557	Gm3415	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094090	Gm8494	31	38	28	39	36	38	26	47	47	37	31	36
ENSMUSG00000041468	Gpr12	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105907	RP23-134K6.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106020	RP23-134K6.3	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029640	Usp12	822	945	737	1141	1044	1024	658	1234	966	933	903	1263
ENSMUSG00000104845	RP24-126A19.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041453	Rpl21	16703	22660	15826	12920	12580	13667	6980	14473	12773	20537	20159	25613
ENSMUSG00000077185	Gm25091	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077564	Gm23202	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029641	Rasl11a	53	43	10	7	4	1	0	4	4	11	11	11
ENSMUSG00000016503	Gtf3a	1331	1724	1313	1466	1305	1379	971	1749	1538	2072	1660	2126
ENSMUSG00000016510	Mtif3	43	52	41	82	63	51	55	88	69	73	59	66
ENSMUSG00000104565	Mtif3	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000016520	Lnx2	1284	1240	1056	1049	906	997	713	1169	988	1418	1208	1632
ENSMUSG00000029642	Polr1d	3361	3579	2396	2324	2117	2327	1542	3060	2410	3541	2891	3820
ENSMUSG00000083988	Rps10-ps4	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000053129	Gsx1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077735	Gm24556	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092570	2210019I11Rik	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029644	Pdx1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098053	Gm27033	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098687	Mir7k	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029646	Cdx2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000075543	Urad	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106939	RP24-510G5.6	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042817	Flt3	0	0	0	4	6	3	0	0	0	3	0	1
ENSMUSG00000097228	Gm26597	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000057157	Gm6054	2	6	1	5	7	8	4	11	6	4	0	4
ENSMUSG00000107037	RP24-544J6.3	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106820	RP24-544J6.4	15	6	4	11	4	3	1	2	0	17	7	16
ENSMUSG00000107336	RP24-544J6.5	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106891	RP24-544J6.6	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029647	Pan3	3078	3543	3245	3856	3658	3515	3139	5217	4192	3200	3349	4739
ENSMUSG00000107085	RP24-544J6.7	0	0	0	0	0	0	0	0	1	0	0	2
ENSMUSG00000029648	Flt1	0	0	1	0	0	0	0	1	9	0	0	0
ENSMUSG00000106845	RP23-270L23.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107065	RP23-270L23.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029649	Pomp	1969	2188	1645	2008	1871	1850	1309	2121	1664	2374	2080	2518
ENSMUSG00000107079	RP23-270L23.4	1	1	2	3	2	4	0	1	0	0	5	6
ENSMUSG00000029650	Slc46a3	315	357	287	629	627	628	520	886	743	461	543	590
ENSMUSG00000085565	Gm15721	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029651	Mtus2	50	50	118	47	50	40	29	56	57	52	38	117
ENSMUSG00000066554	Gm10167	31	69	38	44	51	36	54	88	59	54	45	70
ENSMUSG00000107033	RP24-71D19.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041313	Slc7a1	1596	2128	1607	1101	1061	1096	658	1064	1030	2235	2271	2891
ENSMUSG00000106956	RP24-307I24.1	0	0	0	1	0	0	0	1	0	0	0	0
ENSMUSG00000001687	Ubl3	2263	2366	1825	2074	1771	1983	1406	2310	1951	2346	2041	2703
ENSMUSG00000106899	RP24-61O18.3	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107098	RP24-61O18.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106733	RP24-61O18.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086494	2210417A02Rik	1	3	3	4	2	1	0	1	0	6	6	2
ENSMUSG00000084513	n-R5s179	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085740	4930505K14Rik	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087647	Gm15407	2	0	0	1	1	0	1	2	2	0	0	0
ENSMUSG00000041298	Katnal1	310	319	254	244	248	241	266	442	360	250	203	295
ENSMUSG00000106892	Katnal1	0	0	0	1	0	0	1	0	0	0	0	0
ENSMUSG00000106810	RP23-188F20.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085639	Gm15410	0	0	0	0	2	0	0	0	0	0	0	0
ENSMUSG00000085237	Gm15406	1	0	0	4	7	4	0	1	0	0	4	2
ENSMUSG00000079069	8430423G03Rik	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087272	Gm15409	1	0	0	0	1	0	1	5	0	3	0	1
ENSMUSG00000106951	RP23-134H19.3	3	5	5	12	12	4	14	24	17	8	9	9
ENSMUSG00000085971	Gm15411	10	19	17	1	3	6	10	19	22	14	7	17
ENSMUSG00000086610	Gm15408	1	0	0	1	0	0	0	0	2	0	0	1
ENSMUSG00000066551	Hmgb1	3468	4133	2846	4032	3522	3740	2292	4066	3273	4376	3809	5251
ENSMUSG00000097191	5730422E09Rik	2	0	1	2	1	2	4	3	3	1	1	2
ENSMUSG00000107133	RP23-408A1.6	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107388	RP23-408A1.4	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092764	Gm23362	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024437	Gm8615	2	4	1	5	4	1	3	8	3	7	1	8
ENSMUSG00000107313	RP23-408A1.8	0	0	0	0	0	0	1	1	0	0	0	0
ENSMUSG00000041264	Uspl1	1069	1366	1029	1225	1086	1194	831	1319	1215	1357	1225	1755
ENSMUSG00000100783	2310047D07Rik	26	45	27	44	37	45	44	78	65	40	38	45
ENSMUSG00000100465	Gm29264	0	2	0	3	1	4	0	2	3	0	2	2
ENSMUSG00000105790	AC122546.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092674	Gm24105	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060063	Alox5ap	21	8	7	25	22	31	16	31	61	33	16	47
ENSMUSG00000064704	n-R5s180	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107317	WI1-1993I8.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107271	BC028471	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107314	Gm20488	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107152	RP23-375E13.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029659	Medag	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106750	RP23-375E13.4	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106777	RP23-375E13.3	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000029660	Tex26	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107164	RP23-375E13.6	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107132	Gm15997	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106879	Gm2566	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029658	Wdr95	208	187	83	127	107	118	4	4	5	573	411	398
ENSMUSG00000029657	Hsph1	5208	5956	4346	4023	3667	3783	3258	5408	4775	5138	4723	5928
ENSMUSG00000106674	RP23-256B18.1	11	11	8	0	0	2	1	6	0	13	6	11
ENSMUSG00000080002	Gm5566	1	3	4	9	4	7	0	3	3	11	7	5
ENSMUSG00000051950	B3glct	299	284	227	214	236	207	123	254	205	236	245	327
ENSMUSG00000106740	RP23-346P15.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107214	RP23-346P15.3	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107279	RP23-346P15.4	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107093	RP23-337K7.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107112	RP23-337K7.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107056	RP23-337K7.3	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000053368	Rxfp2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107360	RP23-301H20.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107384	RP23-301H20.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000056602	Fry	138	140	152	908	781	808	83	149	157	560	612	869
ENSMUSG00000107082	RP23-327P24.3	0	0	0	0	0	1	0	0	0	1	0	0
ENSMUSG00000106719	RP23-327P24.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107262	RP24-333I1.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106738	RP24-333I1.3	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000056586	Zar1l	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082104	Gm15933	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041147	Brca2	433	561	400	551	503	488	234	368	332	669	586	779
ENSMUSG00000095531	Gm25284	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088482	Gm23641	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000106764	RP24-333I1.6	1	1	9	6	4	4	3	5	3	8	4	18
ENSMUSG00000107178	RP24-333I1.5	2	3	3	5	1	1	0	3	2	3	3	5
ENSMUSG00000106980	RP24-333I1.7	24	24	15	30	40	25	36	55	40	27	19	47
ENSMUSG00000041132	N4bp2l1	1414	1897	1553	2126	1903	1984	1918	3334	2697	1825	1777	2562
ENSMUSG00000106927	RP23-34P11.1	8	11	7	17	12	21	16	34	17	5	16	9
ENSMUSG00000107096	RP23-34P11.2	58	75	83	115	112	95	109	125	123	82	64	88
ENSMUSG00000029655	N4bp2l2	1669	2170	1666	1994	1897	1961	1704	2891	2455	1929	1818	2449
ENSMUSG00000034021	Pds5b	2143	2588	2106	2468	2279	2345	1762	2874	2443	2599	2586	3404
ENSMUSG00000084717	Gm24630	0	0	0	0	1	2	0	1	0	0	0	0
ENSMUSG00000077592	Gm26013	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107048	RP23-336F4.1	0	1	0	1	0	1	0	1	0	0	0	3
ENSMUSG00000106692	RP23-336F4.4	0	0	0	0	1	0	1	1	1	1	0	1
ENSMUSG00000107047	RP23-336F4.5	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000058488	Kl	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106963	RP23-412C8.2	0	1	1	0	0	0	0	1	0	0	0	0
ENSMUSG00000016128	Stard13	25	13	18	1	4	3	1	4	10	15	14	12
ENSMUSG00000107011	RP24-155K17.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107387	RP24-343A12.4	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000107154	RP24-343A12.3	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000054622	D730045B01Rik	3	2	0	3	1	0	0	1	2	4	2	5
ENSMUSG00000097321	1700028E10Rik	47	97	68	53	50	54	97	138	121	55	79	99
ENSMUSG00000107123	Vmn2r-ps25	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106703	Vmn2r-ps26	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091794	Vmn2r18	0	0	1	0	0	0	0	0	0	0	0	2
ENSMUSG00000106759	RP24-211L21.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000033970	Rfc3	348	445	316	380	400	420	206	363	286	631	501	652
ENSMUSG00000107326	RP24-211L21.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107241	RP24-211L21.3	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095272	Gm24242	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092806	Gm26463	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094571	Gm23551	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106974	Vmn1r-ps5	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107380	Vmn1r-ps6	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106893	Vmn1r-ps7	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107185	RP24-328P2.7	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000107233	RP24-328P2.8	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106955	RP23-368D12.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106945	RP23-368D12.3	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106779	RP23-258F1.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107184	Gm18222	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107017	RP23-253G12.8	9	17	25	14	21	15	26	52	29	36	21	40
ENSMUSG00000106734	RP24-328P2.5	1535	1894	1783	1892	1671	1360	1807	3877	2975	2114	2173	2942
ENSMUSG00000107222	RP23-253G12.10	1	1	0	0	0	0	0	0	2	3	2	1
ENSMUSG00000107215	RP23-253G12.9	318	378	299	255	255	202	309	556	474	379	415	506
ENSMUSG00000047735	Samd9l	7154	9427	8279	8078	8074	6713	7655	14757	12006	10152	10762	13612
ENSMUSG00000044156	Hepacam2	0	0	0	2	4	0	2	15	3	0	0	0
ENSMUSG00000001376	Ccdc132	377	515	394	458	537	430	345	622	488	439	436	596
ENSMUSG00000107094	RP23-318M11.2	7	11	8	7	14	5	4	13	3	8	7	13
ENSMUSG00000023964	Calcr	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076357	Mir653	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070107	Mir489	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029664	Tfpi2	1	2	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000029663	Gngt1	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000032766	Gng11	10	10	8	34	26	25	2	0	6	18	15	20
ENSMUSG00000032757	Bet1	372	497	324	512	445	415	324	559	485	500	438	575
ENSMUSG00000098779	Gm8602	0	0	0	1	0	0	0	0	0	0	0	1
ENSMUSG00000087863	Gm24442	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102946	Gm37883	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029661	Col1a2	20	5	5	13	13	11	20	25	17	0	4	1
ENSMUSG00000097513	Gm26696	0	0	0	0	0	0	0	1	0	0	1	0
ENSMUSG00000015189	Casd1	674	885	799	1094	1180	1110	824	1198	1068	970	1054	1344
ENSMUSG00000004631	Sgce	1	3	3	8	13	14	1	2	3	5	3	9
ENSMUSG00000092035	Peg10	2	1	0	3	6	3	1	3	0	5	1	0
ENSMUSG00000093570	Gm20714	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097630	Gm26828	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083041	Gm9835	37	41	33	30	18	27	7	33	24	52	39	53
ENSMUSG00000032827	Ppp1r9a	0	0	0	1	0	3	0	0	0	1	0	0
ENSMUSG00000096970	2210017G18Rik	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097385	Gm26814	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097464	Gm26736	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097396	Gm26556	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000002588	Pon1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029759	Pon3	91	110	63	262	259	236	98	202	143	128	71	134
ENSMUSG00000032667	Pon2	881	1062	787	1463	1256	1384	858	1520	1174	1150	1006	1335
ENSMUSG00000042607	Asb4	0	0	1	1	0	0	2	0	0	2	0	2
ENSMUSG00000019577	Pdk4	0	0	2	0	0	0	0	0	0	0	0	0
ENSMUSG00000029757	Dync1i1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085416	1700019G24Rik	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000015112	Slc25a13	178	244	180	181	195	205	90	155	130	226	192	239
ENSMUSG00000093482	Gm20619	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097669	Gm8649	0	0	0	0	0	0	0	1	0	1	0	0
ENSMUSG00000097175	Gm27018	0	1	0	2	1	1	1	1	1	2	1	4
ENSMUSG00000097900	Gm8652	5	2	3	2	1	1	0	0	0	2	1	3
ENSMUSG00000093658	Gm20617	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093380	Gm20685	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042541	Shfm1	1462	1780	1209	1452	1277	1387	911	1724	1506	1568	1409	1884
ENSMUSG00000093675	Gm20618	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093581	Gm18006	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093651	Gm5873	4	6	5	3	8	1	2	1	1	3	1	8
ENSMUSG00000090063	Dlx6os1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098963	Gm27699	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098846	Gm27905	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104447	Dlx6os3	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029754	Dlx6	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094868	Dlx6os2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098326	Dlx6os1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029755	Dlx5	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065770	Gm22155	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097356	Gm26774	0	1	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000042505	Sdhaf3	112	125	81	89	100	87	78	117	125	109	105	112
ENSMUSG00000098421	Gm27190	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099178	Gm8669	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098501	Gm19272	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061762	Tac1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099182	Gm8676	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029752	Asns	630	896	606	352	388	388	145	266	200	1085	1114	1267
ENSMUSG00000042460	C1galt1	849	975	755	1019	862	915	518	851	770	1043	1025	1363
ENSMUSG00000084418	Gm22276	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096403	Gm9825	35	40	32	30	24	39	23	31	51	37	44	54
ENSMUSG00000068794	Col28a1	0	0	0	0	0	1	0	0	0	3	0	0
ENSMUSG00000042447	Mios	663	949	783	814	749	749	618	1007	900	855	863	1096
ENSMUSG00000012483	Rpa3	262	342	242	297	265	280	153	294	204	384	311	380
ENSMUSG00000089862	Umad1	432	477	367	397	375	374	286	454	352	500	406	507
ENSMUSG00000089890	Gm16055	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089735	Gm8428	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090151	Gm16043	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088118	Gm24059	1	0	1	0	1	0	0	0	0	1	0	0
ENSMUSG00000087305	A430035B10Rik	15	17	11	34	29	11	13	20	21	18	13	24
ENSMUSG00000077250	Gm26075	1	0	1	1	0	0	1	0	0	1	1	2
ENSMUSG00000029638	Glcci1	18	26	37	29	47	36	27	49	52	30	49	53
ENSMUSG00000090407	Gm16042	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090234	Gm16042	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000062995	Ica1	78	66	73	73	64	61	20	39	30	71	62	71
ENSMUSG00000046178	Nxph1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094367	Gm26058	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098845	Gm27894	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029632	Ndufa4	941	1106	870	1173	968	1025	374	703	565	1682	1338	1866
ENSMUSG00000029629	Phf14	1237	1473	1155	1417	1308	1423	960	1808	1441	1395	1404	1811
ENSMUSG00000057223	Gm6578	1	2	2	1	0	1	0	0	0	0	3	1
ENSMUSG00000032625	Thsd7a	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083794	Gm16123	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065030	n-R5s160	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083620	Gm15529	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098052	Gm5300	1	2	1	0	0	0	0	0	0	1	1	1
ENSMUSG00000029571	Tmem106b	2234	2881	2363	2892	2742	2609	1863	2940	2545	2883	2835	3604
ENSMUSG00000077643	Gm24985	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079679	Vwde	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101894	1700016P04Rik	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095489	Gm25737	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029569	Tmem168	754	909	702	886	766	720	560	948	816	866	848	1147
ENSMUSG00000042742	B630005N14Rik	451	645	498	489	526	483	327	537	484	506	527	649
ENSMUSG00000048216	Gpr85	2	0	0	1	2	2	0	0	0	0	0	0
ENSMUSG00000052419	2610001J05Rik	550	628	466	620	552	601	425	726	579	725	629	764
ENSMUSG00000097616	1110019D14Rik	9	23	11	25	11	14	18	49	28	11	15	16
ENSMUSG00000088975	Gm23760	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077334	Gm23013	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042717	Ppp1r3a	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029563	Foxp2	0	0	0	0	0	1	0	0	0	1	0	3
ENSMUSG00000093317	Gm25470	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041390	Mdfic	854	1221	736	1194	1043	1141	852	1378	1033	1049	924	1176
ENSMUSG00000101034	Gm29589	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107022	RP23-244M15.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029553	Tfec	0	0	0	0	0	1	0	0	2	0	0	0
ENSMUSG00000081744	Gm5721	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084772	Gm15473	14	19	17	21	24	22	19	27	28	12	6	27
ENSMUSG00000054556	Gm4876	2	5	8	6	5	10	8	23	21	5	5	11
ENSMUSG00000029552	Tes	4107	5110	3486	4663	4313	4546	3025	5001	4160	4949	4401	5603
ENSMUSG00000085171	D830026I12Rik	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085264	Gm15581	0	0	0	0	0	0	0	0	0	0	0	0
